route_id,trip_id,trip_headsign,direction_id
1,053350_1..S12R,South Ferry,1
1,053450_1..N03R,Van Cortlandt Park-242 St,0
1,053700_1..S03R,South Ferry,1
1,053850_1..N13R,215 St,0
1,054150_1..N03R,Van Cortlandt Park-242 St,0
1,054450_1..N03R,Van Cortlandt Park-242 St,0
1,054600_1..S03R,South Ferry,1
1,054650_1..S12R,South Ferry,1
1,054750_1..N13R,215 St,0
1,055300_1..S03R,South Ferry,1
1,055350_1..N03R,Van Cortlandt Park-242 St,0
1,055650_1..N13R,215 St,0
1,055800_1..S03R,South Ferry,1
1,055950_1..N03R,Van Cortlandt Park-242 St,0
1,056100_1..S12R,South Ferry,1
1,056350_1..N03R,Van Cortlandt Park-242 St,0
1,056400_1..S03R,South Ferry,1
1,056900_1..S03R,South Ferry,1
1,057150_1..N03R,Van Cortlandt Park-242 St,0
1,057450_1..S03R,South Ferry,1
1,057850_1..N13R,215 St,0
1,058450_1..S03R,South Ferry,1
1,058700_1..N03R,Van Cortlandt Park-242 St,0
1,059150_1..N03R,Van Cortlandt Park-242 St,0
1,059450_1..S03R,South Ferry,1
1,059600_1..N03R,Van Cortlandt Park-242 St,0
1,060100_1..N03R,Van Cortlandt Park-242 St,0
1,060450_1..S03R,South Ferry,1
1,060550_1..N03R,Van Cortlandt Park-242 St,0
1,061050_1..N03R,Van Cortlandt Park-242 St,0
1,061450_1..S03R,South Ferry,1
1,061600_1..N03R,Van Cortlandt Park-242 St,0
1,061950_1..S03R,South Ferry,1
1,062150_1..N03R,Van Cortlandt Park-242 St,0
1,062450_1..S03R,South Ferry,1
1,062700_1..N03R,Van Cortlandt Park-242 St,0
1,062950_1..S03R,South Ferry,1
1,063250_1..N03R,Van Cortlandt Park-242 St,0
1,063450_1..S03R,South Ferry,1
1,063850_1..N03R,Van Cortlandt Park-242 St,0
1,064050_1..S03R,South Ferry,1
1,064350_1..N03R,Van Cortlandt Park-242 St,0
1,064850_1..N03R,Van Cortlandt Park-242 St,0
1,065050_1..S03R,South Ferry,1
1,065350_1..N03R,Van Cortlandt Park-242 St,0
1,065550_1..S03R,South Ferry,1
1,065850_1..N03R,Van Cortlandt Park-242 St,0
1,066150_1..S03R,South Ferry,1
1,066350_1..N03R,Van Cortlandt Park-242 St,0
1,066750_1..S03R,South Ferry,1
1,067350_1..N03R,Van Cortlandt Park-242 St,0
1,067350_1..S03R,South Ferry,1
1,067850_1..N03R,Van Cortlandt Park-242 St,0
1,067950_1..S03R,South Ferry,1
1,068350_1..N03R,Van Cortlandt Park-242 St,0
1,068550_1..S03R,South Ferry,1
1,068850_1..N03R,Van Cortlandt Park-242 St,0
1,069150_1..S03R,South Ferry,1
1,069450_1..N03R,Van Cortlandt Park-242 St,0
1,069750_1..S03R,South Ferry,1
1,069950_1..N03R,Van Cortlandt Park-242 St,0
1,070350_1..S03R,South Ferry,1
1,070550_1..N03R,Van Cortlandt Park-242 St,0
1,070950_1..S03R,South Ferry,1
1,071150_1..N03R,Van Cortlandt Park-242 St,0
1,071550_1..S03R,South Ferry,1
1,071750_1..N03R,Van Cortlandt Park-242 St,0
1,072150_1..S03R,South Ferry,1
1,072350_1..N03R,Van Cortlandt Park-242 St,0
1,072750_1..S03R,South Ferry,1
1,072950_1..N03R,Van Cortlandt Park-242 St,0
1,073350_1..S03R,South Ferry,1
1,073550_1..N03R,Van Cortlandt Park-242 St,0
1,073950_1..S03R,South Ferry,1
1,074150_1..N03R,Van Cortlandt Park-242 St,0
1,074550_1..S03R,South Ferry,1
1,074750_1..N03R,Van Cortlandt Park-242 St,0
1,075150_1..S03R,South Ferry,1
1,075350_1..N03R,Van Cortlandt Park-242 St,0
1,075750_1..S03R,South Ferry,1
1,075950_1..N03R,Van Cortlandt Park-242 St,0
1,076350_1..S03R,South Ferry,1
1,076550_1..N03R,Van Cortlandt Park-242 St,0
1,076950_1..S03R,South Ferry,1
1,077150_1..N03R,Van Cortlandt Park-242 St,0
1,077550_1..S03R,South Ferry,1
1,077750_1..N03R,Van Cortlandt Park-242 St,0
1,078150_1..S03R,South Ferry,1
1,078350_1..N03R,Van Cortlandt Park-242 St,0
1,078750_1..S03R,South Ferry,1
1,078950_1..N03R,Van Cortlandt Park-242 St,0
1,079350_1..S03R,South Ferry,1
1,079550_1..N03R,Van Cortlandt Park-242 St,0
1,079950_1..S03R,South Ferry,1
1,080150_1..N03R,Van Cortlandt Park-242 St,0
1,080550_1..S03R,South Ferry,1
1,080750_1..N03R,Van Cortlandt Park-242 St,0
1,081150_1..S03R,South Ferry,1
1,081350_1..N03R,Van Cortlandt Park-242 St,0
1,081750_1..S03R,South Ferry,1
1,081950_1..N03R,Van Cortlandt Park-242 St,0
1,082350_1..S03R,South Ferry,1
1,082550_1..N03R,Van Cortlandt Park-242 St,0
1,082950_1..S03R,South Ferry,1
1,083150_1..N03R,Van Cortlandt Park-242 St,0
1,083550_1..S03R,South Ferry,1
1,083750_1..N03R,Van Cortlandt Park-242 St,0
1,084150_1..S03R,South Ferry,1
1,084350_1..N03R,Van Cortlandt Park-242 St,0
1,084750_1..S03R,South Ferry,1
1,084950_1..N03R,Van Cortlandt Park-242 St,0
1,085350_1..S03R,South Ferry,1
1,085550_1..N03R,Van Cortlandt Park-242 St,0
1,085950_1..S03R,South Ferry,1
1,086150_1..N03R,Van Cortlandt Park-242 St,0
1,086550_1..S03R,South Ferry,1
1,086750_1..N03R,Van Cortlandt Park-242 St,0
1,087100_1..S03R,South Ferry,1
1,087350_1..N03R,Van Cortlandt Park-242 St,0
1,087600_1..S03R,South Ferry,1
1,087950_1..N03R,Van Cortlandt Park-242 St,0
1,088200_1..S03R,South Ferry,1
1,088550_1..N03R,Van Cortlandt Park-242 St,0
1,088800_1..S03R,South Ferry,1
1,089150_1..N03R,Van Cortlandt Park-242 St,0
1,089400_1..S03R,South Ferry,1
1,089750_1..N03R,Van Cortlandt Park-242 St,0
1,089900_1..S03R,South Ferry,1
1,090300_1..N03R,Van Cortlandt Park-242 St,0
1,090400_1..S03R,South Ferry,1
1,090900_1..N03R,Van Cortlandt Park-242 St,0
1,090900_1..S03R,South Ferry,1
1,091400_1..S03R,South Ferry,1
1,091500_1..N03R,Van Cortlandt Park-242 St,0
1,091900_1..S03R,South Ferry,1
1,092100_1..N03R,Van Cortlandt Park-242 St,0
1,092400_1..S03R,South Ferry,1
1,092700_1..N03R,Van Cortlandt Park-242 St,0
1,092900_1..S03R,South Ferry,1
1,093200_1..N03R,Van Cortlandt Park-242 St,0
1,093400_1..S03R,South Ferry,1
1,093700_1..N03R,Van Cortlandt Park-242 St,0
1,093900_1..S03R,South Ferry,1
1,094200_1..N03R,Van Cortlandt Park-242 St,0
1,094400_1..S03R,South Ferry,1
1,094900_1..S03R,South Ferry,1
1,095200_1..N03R,Van Cortlandt Park-242 St,0
1,095400_1..S04R,South Ferry,1
1,095600_1..N03R,Van Cortlandt Park-242 St,0
1,095650_1..S03R,South Ferry,1
1,096100_1..S03R,South Ferry,1
1,096200_1..N03R,Van Cortlandt Park-242 St,0
1,096650_1..S04R,South Ferry,1
1,096700_1..N03R,Van Cortlandt Park-242 St,0
1,096900_1..S03R,South Ferry,1
1,097200_1..N03R,Van Cortlandt Park-242 St,0
1,097300_1..S03R,South Ferry,1
1,097700_1..S03R,South Ferry,1
1,098200_1..N03R,Van Cortlandt Park-242 St,0
1,098250_1..S04R,South Ferry,1
1,098450_1..S03R,South Ferry,1
1,098700_1..N03R,Van Cortlandt Park-242 St,0
1,098900_1..S03R,South Ferry,1
1,099200_1..N03R,Van Cortlandt Park-242 St,0
1,099300_1..S03R,South Ferry,1
1,099700_1..N03R,Van Cortlandt Park-242 St,0
1,099850_1..S04R,South Ferry,1
1,100100_1..S03R,South Ferry,1
1,100200_1..N03R,Van Cortlandt Park-242 St,0
1,100500_1..S03R,South Ferry,1
1,100850_1..S04R,South Ferry,1
1,101100_1..S03R,South Ferry,1
1,101200_1..N03R,Van Cortlandt Park-242 St,0
1,101500_1..S03R,South Ferry,1
1,101550_1..S04R,South Ferry,1
1,101600_1..N03R,Van Cortlandt Park-242 St,0
1,102000_1..N03R,Van Cortlandt Park-242 St,0
1,102100_1..S03R,South Ferry,1
1,102400_1..N03R,Van Cortlandt Park-242 St,0
1,102600_1..S03R,South Ferry,1
1,102800_1..N03R,Van Cortlandt Park-242 St,0
1,103000_1..S03R,South Ferry,1
1,103200_1..N03R,Van Cortlandt Park-242 St,0
1,103550_1..S04R,South Ferry,1
1,103600_1..N03R,Van Cortlandt Park-242 St,0
1,103700_1..S03R,South Ferry,1
1,104000_1..N03R,Van Cortlandt Park-242 St,0
1,104400_1..N03R,Van Cortlandt Park-242 St,0
1,104600_1..S03R,South Ferry,1
1,104800_1..N03R,Van Cortlandt Park-242 St,0
1,105050_1..S03R,South Ferry,1
1,105200_1..N03R,Van Cortlandt Park-242 St,0
1,105500_1..S03R,South Ferry,1
1,105550_1..N03R,Van Cortlandt Park-242 St,0
1,105900_1..N03R,Van Cortlandt Park-242 St,0
1,106250_1..N03R,Van Cortlandt Park-242 St,0
1,106400_1..S03R,South Ferry,1
1,106600_1..N03R,Van Cortlandt Park-242 St,0
1,106850_1..N03R,Van Cortlandt Park-242 St,0
1,106900_1..S03R,South Ferry,1
1,107400_1..S03R,South Ferry,1
1,107650_1..N03R,Van Cortlandt Park-242 St,0
1,107850_1..S03R,South Ferry,1
1,108000_1..N03R,Van Cortlandt Park-242 St,0
1,108300_1..S03R,South Ferry,1
1,108400_1..N03R,Van Cortlandt Park-242 St,0
1,108750_1..S03R,South Ferry,1
1,109150_1..S03R,South Ferry,1
1,109300_1..N03R,Van Cortlandt Park-242 St,0
1,109600_1..S03R,South Ferry,1
1,110050_1..S03R,South Ferry,1
1,110100_1..N03R,Van Cortlandt Park-242 St,0
1,110450_1..S03R,South Ferry,1
1,110500_1..N03R,Van Cortlandt Park-242 St,0
1,110900_1..S03R,South Ferry,1
1,111150_1..S03R,South Ferry,1
1,111400_1..N03R,Van Cortlandt Park-242 St,0
1,111550_1..S03R,South Ferry,1
1,111800_1..N03R,Van Cortlandt Park-242 St,0
1,112000_1..S03R,South Ferry,1
1,112200_1..N03R,Van Cortlandt Park-242 St,0
1,112600_1..N03R,Van Cortlandt Park-242 St,0
1,112700_1..S03R,South Ferry,1
1,112950_1..S03R,South Ferry,1
1,113000_1..N03R,Van Cortlandt Park-242 St,0
1,113400_1..N03R,Van Cortlandt Park-242 St,0
1,113400_1..S03R,South Ferry,1
1,113700_1..S03R,South Ferry,1
1,113800_1..N03R,Van Cortlandt Park-242 St,0
1,113950_1..S03R,South Ferry,1
1,114200_1..N03R,Van Cortlandt Park-242 St,0
1,114600_1..N03R,Van Cortlandt Park-242 St,0
1,114650_1..S03R,South Ferry,1
1,115000_1..N03R,Van Cortlandt Park-242 St,0
1,115050_1..S03R,South Ferry,1
1,115450_1..N03R,Van Cortlandt Park-242 St,0
1,115450_1..S03R,South Ferry,1
1,115900_1..N03R,Van Cortlandt Park-242 St,0
1,115900_1..S03R,South Ferry,1
1,116350_1..N03R,Van Cortlandt Park-242 St,0
1,116350_1..S03R,South Ferry,1
1,116700_1..S03R,South Ferry,1
1,116800_1..N03R,Van Cortlandt Park-242 St,0
1,117250_1..N03R,Van Cortlandt Park-242 St,0
1,117250_1..S03R,South Ferry,1
1,117700_1..N03R,Van Cortlandt Park-242 St,0
1,117700_1..S03R,South Ferry,1
1,118150_1..N03R,Van Cortlandt Park-242 St,0
1,118400_1..S03R,South Ferry,1
1,118600_1..N03R,Van Cortlandt Park-242 St,0
1,119050_1..N03R,Van Cortlandt Park-242 St,0
1,119350_1..S03R,South Ferry,1
1,119500_1..N03R,Van Cortlandt Park-242 St,0
1,119900_1..S03R,South Ferry,1
1,120000_1..N03R,Van Cortlandt Park-242 St,0
1,120250_1..S03R,South Ferry,1
1,120450_1..N03R,Van Cortlandt Park-242 St,0
1,120500_1..S03R,South Ferry,1
1,120850_1..N03R,Van Cortlandt Park-242 St,0
1,121750_1..N03R,Van Cortlandt Park-242 St,0
1,122050_1..S03R,South Ferry,1
1,122200_1..N03R,Van Cortlandt Park-242 St,0
1,122550_1..S03R,South Ferry,1
1,122650_1..N03R,Van Cortlandt Park-242 St,0
1,123050_1..S03R,South Ferry,1
1,123100_1..N03R,Van Cortlandt Park-242 St,0
1,123500_1..S03R,South Ferry,1
1,123550_1..N03R,Van Cortlandt Park-242 St,0
1,124000_1..N03R,Van Cortlandt Park-242 St,0
1,124050_1..S03R,South Ferry,1
1,124450_1..N03R,Van Cortlandt Park-242 St,0
1,124900_1..N03R,Van Cortlandt Park-242 St,0
1,125050_1..S03R,South Ferry,1
1,125400_1..N03R,Van Cortlandt Park-242 St,0
1,125550_1..S03R,South Ferry,1
1,125850_1..N03R,Van Cortlandt Park-242 St,0
1,126050_1..S03R,South Ferry,1
1,126200_1..N03R,Van Cortlandt Park-242 St,0
1,126500_1..S03R,South Ferry,1
1,126650_1..N03R,Van Cortlandt Park-242 St,0
1,127050_1..S03R,South Ferry,1
1,127200_1..N03R,Van Cortlandt Park-242 St,0
1,127650_1..N03R,Van Cortlandt Park-242 St,0
1,127650_1..S03R,South Ferry,1
1,128100_1..N03R,Van Cortlandt Park-242 St,0
1,128250_1..S03R,South Ferry,1
1,128550_1..N03R,Van Cortlandt Park-242 St,0
1,128850_1..S03R,South Ferry,1
1,129000_1..N03R,Van Cortlandt Park-242 St,0
1,129450_1..N03R,Van Cortlandt Park-242 St,0
1,129450_1..S03R,South Ferry,1
1,129900_1..N03R,Van Cortlandt Park-242 St,0
1,130050_1..S03R,South Ferry,1
1,130400_1..N03R,Van Cortlandt Park-242 St,0
1,130650_1..S03R,South Ferry,1
1,131400_1..N03R,Van Cortlandt Park-242 St,0
1,131450_1..S03R,South Ferry,1
1,132400_1..N03R,Van Cortlandt Park-242 St,0
1,132450_1..S03R,South Ferry,1
1,132900_1..N03R,Van Cortlandt Park-242 St,0
1,133400_1..N03R,Van Cortlandt Park-242 St,0
1,133450_1..S03R,South Ferry,1
1,134000_1..N03R,Van Cortlandt Park-242 St,0
1,134450_1..S03R,South Ferry,1
1,134600_1..N03R,Van Cortlandt Park-242 St,0
1,135200_1..N03R,Van Cortlandt Park-242 St,0
1,135450_1..S03R,South Ferry,1
1,135800_1..N03R,Van Cortlandt Park-242 St,0
1,136400_1..N03R,Van Cortlandt Park-242 St,0
1,136450_1..S03R,South Ferry,1
1,137100_1..N03R,Van Cortlandt Park-242 St,0
1,137450_1..S03R,South Ferry,1
1,137900_1..N03R,Van Cortlandt Park-242 St,0
1,138450_1..S03R,South Ferry,1
1,138900_1..N03R,Van Cortlandt Park-242 St,0
1,139450_1..S03R,South Ferry,1
1,140650_1..S03R,South Ferry,1
1,140900_1..N03R,Van Cortlandt Park-242 St,0
1,141850_1..S03R,South Ferry,1
1,141900_1..N03R,Van Cortlandt Park-242 St,0
1,142900_1..N03R,Van Cortlandt Park-242 St,0
1,144900_1..N03R,Van Cortlandt Park-242 St,0
1,145900_1..N03R,Van Cortlandt Park-242 St,0
1,147200_1..N03R,Van Cortlandt Park-242 St,0
1,148550_1..N03R,Van Cortlandt Park-242 St,0
1,149900_1..N03R,Van Cortlandt Park-242 St,0
2,001900_2..S08R,Flatbush Av-Brooklyn College,1
2,003900_2..S08R,Flatbush Av-Brooklyn College,1
2,005900_2..S08R,Flatbush Av-Brooklyn College,1
2,007900_2..S08R,Flatbush Av-Brooklyn College,1
2,009900_2..S08R,Flatbush Av-Brooklyn College,1
2,011900_2..S08R,Flatbush Av-Brooklyn College,1
2,013350_2..N08R,Wakefield-241 St,0
2,013900_2..S08R,Flatbush Av-Brooklyn College,1
2,015350_2..N08R,Wakefield-241 St,0
2,015900_2..S08R,Flatbush Av-Brooklyn College,1
2,017350_2..N08R,Wakefield-241 St,0
2,017900_2..S08R,Flatbush Av-Brooklyn College,1
2,019350_2..N08R,Wakefield-241 St,0
2,019900_2..S08R,Flatbush Av-Brooklyn College,1
2,021350_2..N08R,Wakefield-241 St,0
2,021900_2..S08R,Flatbush Av-Brooklyn College,1
2,023350_2..N08R,Wakefield-241 St,0
2,023900_2..S08R,Flatbush Av-Brooklyn College,1
2,025350_2..N08R,Wakefield-241 St,0
2,025900_2..S08R,Flatbush Av-Brooklyn College,1
2,027350_2..N08R,Wakefield-241 St,0
2,027900_2..S08R,Flatbush Av-Brooklyn College,1
2,029350_2..N08R,Wakefield-241 St,0
2,029900_2..S01R,Flatbush Av-Brooklyn College,1
2,031150_2..N08R,Wakefield-241 St,0
2,031900_2..S01R,Flatbush Av-Brooklyn College,1
2,033150_2..N08R,Wakefield-241 St,0
2,033350_2..S01R,Flatbush Av-Brooklyn College,1
2,034500_2..S01R,Flatbush Av-Brooklyn College,1
2,034750_2..N01R,Wakefield-241 St,0
2,035300_2..S01R,Flatbush Av-Brooklyn College,1
2,036100_2..S01R,Flatbush Av-Brooklyn College,1
2,036300_2..N01R,Wakefield-241 St,0
2,036900_2..S01R,Flatbush Av-Brooklyn College,1
2,037700_2..S01R,Flatbush Av-Brooklyn College,1
2,037800_2..N01R,Wakefield-241 St,0
2,038450_2..S01R,Flatbush Av-Brooklyn College,1
2,039100_2..N01R,Wakefield-241 St,0
2,039300_2..S01R,Flatbush Av-Brooklyn College,1
2,040100_2..S01R,Flatbush Av-Brooklyn College,1
2,040300_2..N01R,Wakefield-241 St,0
2,040850_2..S01R,Flatbush Av-Brooklyn College,1
2,041500_2..N01R,Wakefield-241 St,0
2,041700_2..S01R,Flatbush Av-Brooklyn College,1
2,042500_2..S01R,Flatbush Av-Brooklyn College,1
2,042650_2..N01R,Wakefield-241 St,0
2,043200_2..S01R,Flatbush Av-Brooklyn College,1
2,043800_2..N01R,Wakefield-241 St,0
2,044100_2..S01R,Flatbush Av-Brooklyn College,1
2,044900_2..S01R,Flatbush Av-Brooklyn College,1
2,044950_2..N01R,Wakefield-241 St,0
2,045600_2..S01R,Flatbush Av-Brooklyn College,1
2,045750_2..N01R,Wakefield-241 St,0
2,046500_2..S01R,Flatbush Av-Brooklyn College,1
2,046550_2..N01R,Wakefield-241 St,0
2,047300_2..S01R,Flatbush Av-Brooklyn College,1
2,047350_2..N01R,Wakefield-241 St,0
2,048000_2..S01R,Flatbush Av-Brooklyn College,1
2,048150_2..N01R,Wakefield-241 St,0
2,048900_2..S01R,Flatbush Av-Brooklyn College,1
2,048950_2..N01R,Wakefield-241 St,0
2,049700_2..S01R,Flatbush Av-Brooklyn College,1
2,049750_2..N01R,Wakefield-241 St,0
2,050400_2..S01R,Flatbush Av-Brooklyn College,1
2,050550_2..N01R,Wakefield-241 St,0
2,051300_2..S01R,Flatbush Av-Brooklyn College,1
2,051350_2..N01R,Wakefield-241 St,0
2,052100_2..S01R,Flatbush Av-Brooklyn College,1
2,052150_2..N01R,Wakefield-241 St,0
2,052800_2..S01R,Flatbush Av-Brooklyn College,1
2,052950_2..N01R,Wakefield-241 St,0
2,053700_2..S01R,Flatbush Av-Brooklyn College,1
2,053750_2..N01R,Wakefield-241 St,0
2,054500_2..S01R,Flatbush Av-Brooklyn College,1
2,054550_2..N01R,Wakefield-241 St,0
2,055200_2..S01R,Flatbush Av-Brooklyn College,1
2,055350_2..N01R,Wakefield-241 St,0
2,056100_2..S01R,Flatbush Av-Brooklyn College,1
2,056150_2..N01R,Wakefield-241 St,0
2,056900_2..S01R,Flatbush Av-Brooklyn College,1
2,056950_2..N01R,Wakefield-241 St,0
2,057600_2..S01R,Flatbush Av-Brooklyn College,1
2,057750_2..N01R,Wakefield-241 St,0
2,058500_2..S01R,Flatbush Av-Brooklyn College,1
2,058550_2..N01R,Wakefield-241 St,0
2,059300_2..S01R,Flatbush Av-Brooklyn College,1
2,059350_2..N01R,Wakefield-241 St,0
2,060000_2..S01R,Flatbush Av-Brooklyn College,1
2,060150_2..N01R,Wakefield-241 St,0
2,060900_2..S01R,Flatbush Av-Brooklyn College,1
2,060950_2..N01R,Wakefield-241 St,0
2,061700_2..S01R,Flatbush Av-Brooklyn College,1
2,061750_2..N01R,Wakefield-241 St,0
2,062400_2..S01R,Flatbush Av-Brooklyn College,1
2,062550_2..N01R,Wakefield-241 St,0
2,063300_2..S01R,Flatbush Av-Brooklyn College,1
2,063350_2..N01R,Wakefield-241 St,0
2,064100_2..S01R,Flatbush Av-Brooklyn College,1
2,064150_2..N01R,Wakefield-241 St,0
2,064800_2..S01R,Flatbush Av-Brooklyn College,1
2,064950_2..N01R,Wakefield-241 St,0
2,065700_2..S01R,Flatbush Av-Brooklyn College,1
2,065750_2..N01R,Wakefield-241 St,0
2,066500_2..S01R,Flatbush Av-Brooklyn College,1
2,066550_2..N01R,Wakefield-241 St,0
2,067200_2..S01R,Flatbush Av-Brooklyn College,1
2,067350_2..N01R,Wakefield-241 St,0
2,068000_2..S01R,Flatbush Av-Brooklyn College,1
2,068150_2..N01R,Wakefield-241 St,0
2,068900_2..S01R,Flatbush Av-Brooklyn College,1
2,068950_2..N01R,Wakefield-241 St,0
2,069600_2..S01R,Flatbush Av-Brooklyn College,1
2,069750_2..N01R,Wakefield-241 St,0
2,070500_2..S01R,Flatbush Av-Brooklyn College,1
2,070550_2..N01R,Wakefield-241 St,0
2,071300_2..S01R,Flatbush Av-Brooklyn College,1
2,071350_2..N01R,Wakefield-241 St,0
2,072000_2..S01R,Flatbush Av-Brooklyn College,1
2,072150_2..N01R,Wakefield-241 St,0
2,072900_2..S01R,Flatbush Av-Brooklyn College,1
2,072950_2..N01R,Wakefield-241 St,0
2,073700_2..S01R,Flatbush Av-Brooklyn College,1
2,073750_2..N01R,Wakefield-241 St,0
2,074400_2..S01R,Flatbush Av-Brooklyn College,1
2,074550_2..N01R,Wakefield-241 St,0
2,075300_2..S01R,Flatbush Av-Brooklyn College,1
2,075350_2..N01R,Wakefield-241 St,0
2,076100_2..S01R,Flatbush Av-Brooklyn College,1
2,076150_2..N01R,Wakefield-241 St,0
2,076800_2..S01R,Flatbush Av-Brooklyn College,1
2,076950_2..N01R,Wakefield-241 St,0
2,077700_2..S01R,Flatbush Av-Brooklyn College,1
2,077750_2..N01R,Wakefield-241 St,0
2,078500_2..S01R,Flatbush Av-Brooklyn College,1
2,078550_2..N01R,Wakefield-241 St,0
2,079200_2..S01R,Flatbush Av-Brooklyn College,1
2,079350_2..N01R,Wakefield-241 St,0
2,080100_2..S01R,Flatbush Av-Brooklyn College,1
2,080150_2..N01R,Wakefield-241 St,0
2,080900_2..S01R,Flatbush Av-Brooklyn College,1
2,080950_2..N01R,Wakefield-241 St,0
2,081600_2..S01R,Flatbush Av-Brooklyn College,1
2,081750_2..N01R,Wakefield-241 St,0
2,082500_2..S01R,Flatbush Av-Brooklyn College,1
2,082550_2..N01R,Wakefield-241 St,0
2,083300_2..S01R,Flatbush Av-Brooklyn College,1
2,083350_2..N01R,Wakefield-241 St,0
2,084000_2..S01R,Flatbush Av-Brooklyn College,1
2,084150_2..N01R,Wakefield-241 St,0
2,084900_2..S01R,Flatbush Av-Brooklyn College,1
2,084950_2..N01R,Wakefield-241 St,0
2,085700_2..S01R,Flatbush Av-Brooklyn College,1
2,085750_2..N01R,Wakefield-241 St,0
2,086400_2..S01R,Flatbush Av-Brooklyn College,1
2,086550_2..N01R,Wakefield-241 St,0
2,087300_2..S01R,Flatbush Av-Brooklyn College,1
2,087350_2..N01R,Wakefield-241 St,0
2,088100_2..S01R,Flatbush Av-Brooklyn College,1
2,088150_2..N01R,Wakefield-241 St,0
2,088800_2..S01R,Flatbush Av-Brooklyn College,1
2,088950_2..N01R,Wakefield-241 St,0
2,089700_2..S01R,Flatbush Av-Brooklyn College,1
2,089750_2..N01R,Wakefield-241 St,0
2,090500_2..S01R,Flatbush Av-Brooklyn College,1
2,090550_2..N01R,Wakefield-241 St,0
2,091200_2..S01R,Flatbush Av-Brooklyn College,1
2,091350_2..N01R,Wakefield-241 St,0
2,092100_2..S01R,Flatbush Av-Brooklyn College,1
2,092150_2..N01R,Wakefield-241 St,0
2,092900_2..S01R,Flatbush Av-Brooklyn College,1
2,092950_2..N01R,Wakefield-241 St,0
2,093600_2..S01R,Flatbush Av-Brooklyn College,1
2,093750_2..N01R,Wakefield-241 St,0
2,094500_2..S01R,Flatbush Av-Brooklyn College,1
2,094550_2..N01R,Wakefield-241 St,0
2,095300_2..S01R,Flatbush Av-Brooklyn College,1
2,095350_2..N01R,Wakefield-241 St,0
2,096000_2..S01R,Flatbush Av-Brooklyn College,1
2,096150_2..N01R,Wakefield-241 St,0
2,096900_2..S01R,Flatbush Av-Brooklyn College,1
2,096950_2..N01R,Wakefield-241 St,0
2,097700_2..S01R,Flatbush Av-Brooklyn College,1
2,097750_2..N01R,Wakefield-241 St,0
2,098400_2..S01R,Flatbush Av-Brooklyn College,1
2,098550_2..N01R,Wakefield-241 St,0
2,099300_2..S01R,Flatbush Av-Brooklyn College,1
2,099350_2..N01R,Wakefield-241 St,0
2,100100_2..S01R,Flatbush Av-Brooklyn College,1
2,100150_2..N01R,Wakefield-241 St,0
2,100800_2..S01R,Flatbush Av-Brooklyn College,1
2,100950_2..N01R,Wakefield-241 St,0
2,101700_2..S01R,Flatbush Av-Brooklyn College,1
2,101750_2..N01R,Wakefield-241 St,0
2,102500_2..S01R,Flatbush Av-Brooklyn College,1
2,102550_2..N01R,Wakefield-241 St,0
2,103200_2..S01R,Flatbush Av-Brooklyn College,1
2,103350_2..N01R,Wakefield-241 St,0
2,104100_2..S01R,Flatbush Av-Brooklyn College,1
2,104150_2..N01R,Wakefield-241 St,0
2,104900_2..S01R,Flatbush Av-Brooklyn College,1
2,104950_2..N01R,Wakefield-241 St,0
2,105600_2..S01R,Flatbush Av-Brooklyn College,1
2,105750_2..N01R,Wakefield-241 St,0
2,106500_2..S01R,Flatbush Av-Brooklyn College,1
2,106550_2..N01R,Wakefield-241 St,0
2,107300_2..S01R,Flatbush Av-Brooklyn College,1
2,107350_2..N01R,Wakefield-241 St,0
2,108000_2..S01R,Flatbush Av-Brooklyn College,1
2,108150_2..N01R,Wakefield-241 St,0
2,108900_2..S01R,Flatbush Av-Brooklyn College,1
2,108950_2..N01R,Wakefield-241 St,0
2,109750_2..N01R,Wakefield-241 St,0
2,109900_2..S01R,Flatbush Av-Brooklyn College,1
2,110550_2..N01R,Wakefield-241 St,0
2,111100_2..S01R,Flatbush Av-Brooklyn College,1
2,111350_2..N01R,Wakefield-241 St,0
2,112150_2..N01R,Wakefield-241 St,0
2,112300_2..S01R,Flatbush Av-Brooklyn College,1
2,112950_2..N01R,Wakefield-241 St,0
2,113700_2..S01R,Flatbush Av-Brooklyn College,1
2,113750_2..N01R,Wakefield-241 St,0
2,114550_2..N01R,Wakefield-241 St,0
2,114900_2..S01R,Flatbush Av-Brooklyn College,1
2,115200_2..N01R,Wakefield-241 St,0
2,116100_2..S01R,Flatbush Av-Brooklyn College,1
2,116150_2..N01R,Wakefield-241 St,0
2,116950_2..N01R,Wakefield-241 St,0
2,117300_2..S01R,Flatbush Av-Brooklyn College,1
2,117600_2..N01R,Wakefield-241 St,0
2,118500_2..S01R,Flatbush Av-Brooklyn College,1
2,118600_2..N01R,Wakefield-241 St,0
2,119600_2..N01R,Wakefield-241 St,0
2,119700_2..S01R,Flatbush Av-Brooklyn College,1
2,120800_2..N01R,Wakefield-241 St,0
2,120950_2..S01R,Flatbush Av-Brooklyn College,1
2,122000_2..N01R,Wakefield-241 St,0
